Term,DocID,Positions
applic,14,"[345, 514, 551, 667, 778, 885, 1016, 1200, 1409, 1652, 1814, 1974, 2076, 2178, 2264, 2331, 2414, 2526, 2654, 2735, 2877, 2898, 2996, 3094, 3300, 3441, 3459, 3612, 3814, 3897, 4049, 4191, 4419, 4636, 4869, 5092, 5325, 5343, 5456]"
applic,15,"[26, 275, 555, 1012, 1061, 1077, 1937, 2051, 3122, 3138, 3794, 3802, 3810, 3856, 3861, 3893, 3928, 4075, 6685, 7419, 7552, 7662, 7840]"
applic,16,"[46, 139, 170, 356, 390, 648, 696, 840, 963, 5085, 5425, 5449, 5489, 5549, 5664, 5701, 5838, 5916, 5975, 6035, 6383, 6534, 6564, 6744, 6899, 7054, 8723, 9550, 9607, 10401, 10412]"
applic,17,"[375, 494, 1776]"
applic,18,"[1219, 1238, 2235, 2566, 2593]"
applic,2,"[127, 341, 375, 690, 759, 866, 2309, 3368, 4396, 4999]"
applic,21,"[149, 272, 277, 497, 528, 937, 1044, 1085, 1093, 1357, 1731, 1739, 2907, 4054, 4340, 4703, 6032, 6188]"
applic,22,"[846, 1358, 6066, 6272, 10013, 10281, 10325, 11376, 12039, 12218, 12296, 12705, 12864]"
applic,23,"[121, 216, 240, 325]"
applic,24,"[235, 2944]"
applic,25,"[991, 1276, 1283, 1332]"
applic,26,"[429, 550, 676, 1703, 4735, 5595, 6918]"
applic,3,[226]
applic,7,"[128, 1105, 2767, 3027, 5939, 6660, 6705, 7404, 7468, 7659, 7759, 8728, 8740, 10202, 16095, 16199, 16217, 18371, 18523, 18827, 19360, 19557, 21231, 22191, 22418, 22551, 24099, 24256, 24446, 24539, 24582, 24599, 24604, 24623, 24650, 24683, 24741, 24752, 24791, 24821, 24847, 24880, 24895, 24913, 26139, 26421, 27034, 27046, 28264, 28348, 28420]"
applic,8,"[178, 718, 1440, 1887, 3194, 3621, 3662, 3699, 4200]"
applic,9,"[1078, 1701, 2530, 2619]"
such,1,"[76, 255, 809, 1249, 1424, 1431, 1876, 3194, 3280, 3455, 3679, 4298, 4333, 4392, 4783, 4960, 4983, 5277, 5401, 5693, 5716, 5802, 6041, 6405, 6978, 7399, 7732, 8219, 8292]"
such,11,"[187, 210, 459, 510]"
such,12,"[427, 1620, 1689, 2457, 3294, 5003, 5254, 5853, 6064, 7651, 7926, 8027, 8695, 9028, 9254, 9531, 9542, 9658, 9718, 9920]"
such,13,"[79, 2683, 3153, 3491, 4067, 4097]"
such,14,"[79, 2683, 3153, 3491, 4067, 4097]"
such,15,"[65, 1578, 2056, 2382, 2569, 2786, 3249, 3263, 3961, 4580, 4730, 8135]"
such,16,"[126, 223, 414, 1216, 1419, 1902, 1969, 2251, 2266, 2326, 2399, 2933, 3984, 4520, 4568, 5451, 5924, 6095, 6279, 6394]"
such,17,"[541, 789, 1505, 1757]"
such,18,"[194, 586, 1222, 1233, 1429, 1591, 2436, 2549, 2575]"
such,2,"[131, 296, 376, 502, 826, 1044, 1143, 1193, 1385, 1646, 1661, 1923, 1957, 2068, 2224, 2285, 2371, 2433, 2588, 2625, 2817, 2839, 2910, 2975, 3109, 3493, 3608, 3879, 4038, 4183, 4399, 4451]"
such,21,"[270, 327, 820, 2439, 2689, 3009, 3111, 3307, 3608, 3733, 4041, 4282, 4290, 4534, 4586]"
such,22,"[218, 647, 969, 1262, 1367, 1381, 1678, 2151, 2437, 3046, 3100, 4007, 4515, 4874, 4990, 5222, 5237, 5268, 6852, 7796, 7812, 7900, 8156, 8742, 9167, 9433, 9651, 9677, 10812]"
such,23,"[399, 1397]"
such,24,"[236, 746, 866, 925, 1672]"
such,25,"[592, 2882, 3486, 3574]"
such,26,"[497, 894, 904, 961, 1130, 1390, 1620, 1978, 2110, 2819, 3362, 4883, 4899, 6259, 6684, 8187]"
such,3,"[169, 227, 573, 1665, 2047, 2424]"
such,7,"[239, 300, 500, 517, 535, 557, 569, 2141, 2273, 2346, 2583, 2769, 2850, 3143, 4807, 4909, 5249, 6240, 6722, 7334, 7452, 7660, 7677, 7880, 7919, 8534, 8770, 9713, 9825, 10907, 11400, 11825, 12092, 12573, 12829, 12952, 14033, 14177, 14182, 14962, 15038, 15262, 15336, 16104, 16163, 16362, 16482, 16559, 16992, 17298, 17367, 17374, 18091, 18384, 18445, 18647, 18828, 18947, 19148, 20832, 20979, 20991, 21067, 21150, 21165]"
such,8,"[134, 508, 551, 652, 807, 815, 849, 1008, 1154, 1170, 1214, 1379, 1451, 1508, 1668, 1796, 2643, 2678, 2724, 2883]"
such,9,"[205, 544, 1012, 1199, 1536]"
autonom,1,"[77, 256, 583, 8128]"
autonom,16,[7700]
autonom,2,"[377, 791, 1665, 5351]"
autonom,7,"[684, 15016, 15267, 22389, 22621, 22631, 23747]"
drive,1,"[78, 5881]"
drive,17,[4590]
drive,2,"[792, 1305, 1666, 5352]"
drive,7,"[1681, 3594]"
drive,8,[500]
medic,1,"[79, 260, 7617, 8229, 10537]"
medic,11,[473]
medic,2,"[793, 862, 1316, 1348, 1478, 2022, 2055, 6068]"
medic,3,"[232, 963, 1110]"
medic,7,"[2973, 15273, 21789, 22110, 22588, 23653, 27535, 27745]"
medic,8,"[1030, 1220, 1435, 1445, 1465, 1484, 1703, 1740, 2446, 2999, 3047, 3950, 4114, 4190, 4470, 4675, 5015, 5038]"
medic,9,"[72, 299, 479, 1135, 1429, 1451, 1790, 2322]"
diagnosi,1,"[80, 261, 2156, 2179, 7618, 8230]"
diagnosi,11,"[5, 25, 52, 98, 151, 332, 398, 414, 524, 534, 601, 629, 645, 722, 750, 766, 793, 806, 834, 930, 944, 997, 1042, 1068, 1153, 1193]"
diagnosi,16,"[6218, 9819]"
diagnosi,2,[1347]
diagnosi,22,[11331]
diagnosi,26,"[544, 7354]"
diagnosi,3,"[233, 979, 1399]"
diagnosi,7,"[680, 15274]"
diagnosi,8,"[11, 117, 205, 207, 226, 989, 1620, 1832, 2298, 2301, 2395, 2916, 3160, 3496, 3509, 3558, 3622, 3906, 4169, 4220, 4341, 4823]"
diagnosi,9,"[778, 1243, 1263, 1643, 1834]"
or,1,"[81, 262, 272, 998, 1007, 1127, 1222, 1229, 1242, 1252, 1275, 1344, 1417, 1538, 1638, 1672, 1766, 1918, 1926, 1978, 2010, 2032, 2060, 2141, 2270, 2394, 3150, 3421, 3486, 3521, 3744, 3887, 4095, 4341, 4396, 4404, 4407, 4589, 4660, 4924, 4966, 4987, 5313, 5335, 5423, 5637, 5649, 6842, 6959, 6969, 7312, 7379, 7467, 7545, 7557, 7562, 7658, 7714, 9836]"
or,11,"[466, 810]"
or,12,"[767, 777, 941, 2510, 3152, 4588, 4886, 4986, 5010, 5153, 5159, 5169, 5556, 6272, 6955, 7261, 7408, 7420, 7653, 8043, 8135, 9208, 9302, 12688, 13041, 13050, 14903]"
or,13,"[473, 1115, 1767, 1911, 1997, 3154, 4814]"
or,14,"[473, 1115, 1767, 1911, 1997, 3154, 4814]"
or,15,"[342, 379, 1731, 1774, 2321, 2474, 3686, 3950, 4034, 6231, 6364, 6548]"
or,16,"[228, 386, 542, 827, 1034, 1054, 1173, 1218, 1221, 1282, 1362, 1427, 1433, 1490, 1757, 1854, 1919, 1936, 2274, 2338, 2435, 2440, 2759, 3033, 3310, 3312, 3354, 3360, 3579, 3976, 3994, 4017, 4088, 4516, 4702, 4940, 5047, 5165, 5302, 5462, 5477, 5747, 5991, 6129, 6233]"
or,17,"[246, 310, 379, 488, 570, 627, 737, 897, 1753, 2509, 2536, 2767, 2813, 2855, 2860, 3028, 3033, 3251, 3643, 3841, 3844, 4145, 4428, 4492, 4875, 4896, 4951, 5230, 5280, 5620, 5798]"
or,18,"[1129, 1151, 1236, 1383, 1432, 1435, 1587, 1870, 1898, 2268, 2302, 2432, 2577]"
or,2,"[210, 242, 300, 334, 512, 544, 611, 691, 699, 732, 773, 839, 863, 969, 1204, 1561, 1598, 1698, 1751, 1760, 1783, 1943, 2070, 2087, 2133, 2180, 2276, 2569, 2746, 2820, 2843, 2952, 3141, 3424, 3638, 4026, 4073, 4187, 4191, 4243, 4305, 4382, 4453, 4662]"
or,21,"[354, 724, 896, 904, 1924, 2921, 3288, 4213, 4367]"
or,22,"[257, 296, 300, 306, 318, 321, 451, 671, 678, 812, 936, 1302, 1504, 3756, 4153, 4352, 5531, 5866, 6282, 6558, 6870, 7586, 8868, 9859, 9885, 10023, 10043, 10222, 10231, 10236, 10244, 10269, 10388, 10421, 10433, 10448, 10691, 10702, 10716, 10725, 10845, 10922, 11082, 11294]"
or,23,"[577, 604, 618, 1928]"
or,24,"[105, 1086, 2148, 2624]"
or,25,"[69, 262, 315, 539, 548, 717, 925, 1298, 1486, 1541, 1543, 1588, 1684, 1948, 1979, 2639, 3278, 3364, 3474]"
or,26,"[72, 121, 219, 240, 637, 701, 1639, 1989, 2471, 2497, 4065, 4105, 6629, 7352, 7544, 8281]"
or,3,"[7, 349, 1606]"
or,7,"[156, 526, 646, 836, 1747, 1756, 1782, 1804, 1911, 2181, 2370, 2378, 2389, 2397, 2420, 2438, 2480, 2490, 2520, 2545, 2562, 2602, 2618, 2731, 2737, 2796, 3483, 3641, 3866, 3904, 3946, 4298, 4398, 4474, 4539, 4781, 4848, 5336, 6001, 6013, 6036, 6242, 6272, 6919, 7010, 7213, 7462, 7641, 7667, 7818, 7825, 8023, 8186, 8496, 8536, 8566, 8570, 9447, 9487, 9809, 9814, 9822, 11032, 11404, 11518, 11851, 12329, 12455, 12579, 12617, 12638, 12653, 13210, 13729, 14015, 14363, 14409, 14639, 15080, 16366, 16551, 16562, 16596, 16704, 16715, 17371, 17387, 17811, 17941, 18080, 18387, 18544, 18735, 18834, 19039, 19073, 19086, 19163, 19355, 19451, 20118, 20282, 20375, 20594, 20597]"
or,8,"[85, 488, 568, 580, 675, 736, 743, 828, 920, 926, 999, 1046, 1094, 1179, 1385, 1394, 1421, 2103, 2112, 2260, 2825, 2868, 2964, 3058, 3859]"
or,9,"[214, 892, 895, 1014, 1149, 1203, 1225, 1555, 1591, 1720, 2200]"
bank,1,"[82, 8225]"
bank,12,"[15320, 15338]"
bank,2,[1757]
bank,7,"[2851, 24710]"
financ,1,[84]
financ,12,"[6149, 9468, 13947, 14076, 14160, 14219]"
while,1,"[85, 1040, 1045, 1092, 1302, 1797, 2041, 2994, 4513, 4931, 5739, 5798, 6638, 7305, 7420, 8052]"
while,11,[761]
while,12,"[6042, 6983, 9086, 9509, 9785]"
while,13,"[2381, 3853]"
while,14,"[2381, 3853]"
while,15,"[1108, 1537, 2582, 2602, 2748, 3616, 4776, 5825]"
while,16,[3465]
while,17,"[705, 1476, 1554, 2142, 2196, 2233, 2553, 3731, 3763, 4726, 4766, 5503, 5715, 5793]"
while,18,"[912, 1646, 1750, 2672]"
while,2,"[2048, 3154, 3299]"
while,21,"[702, 1687, 3398, 4258]"
while,22,"[588, 842, 1079, 1566, 1908, 2298, 2447, 2578, 3240, 3372, 4083, 4657, 5631, 5953, 6370, 7025, 7257, 7402, 7543, 8924, 9397, 10927]"
while,23,"[966, 1065, 1756, 2003]"
while,25,[676]
while,26,"[883, 1374, 1634, 2318, 3989, 4533, 4593, 6232, 6597, 6631]"
while,3,"[1932, 2033]"
while,7,"[436, 541, 866, 1996, 5170, 8712, 9283, 9342, 12658, 12750, 12804, 13137, 14243, 14553, 14637, 14907, 15071, 16650, 16724, 17914, 19900, 20782, 20860, 21095]"
while,8,[2907]
while,9,"[634, 1297]"
recent,1,"[89, 574, 1064, 1474, 1543, 3156, 3778, 4250, 4360, 4524, 4939, 5117, 6670, 7893, 7943]"
recent,11,"[215, 232, 450, 542]"
recent,12,"[1213, 2384, 3307, 3534, 4870, 5198, 8339, 8464, 9049, 9256, 9285, 9379, 9644, 10711, 13159]"
recent,13,"[42, 1496, 1776, 2923, 3194, 3268, 3399]"
recent,14,"[42, 1496, 1776, 2923, 3194, 3268, 3399]"
recent,15,"[697, 1122, 1186, 1208, 1333, 1439, 1873, 1936, 2334, 2730, 3602]"
recent,16,"[34, 1875, 1895, 1926, 3628, 6292, 6305]"
recent,17,"[33, 126]"
recent,18,"[68, 688, 1486]"
recent,2,"[42, 151, 160, 404, 586, 923, 1638, 1710, 1825, 2173, 2330, 3412, 3475, 3599, 3676, 4051, 4499]"
recent,21,"[219, 1632, 2707, 2852, 2952, 3521, 3969, 4204, 4372, 4644]"
recent,22,"[41, 64, 755, 1242, 1695, 4168, 5218, 6156, 6804, 7657, 8967, 10393, 11191, 11311]"
recent,23,[290]
recent,24,"[126, 220, 632, 643]"
recent,26,[1691]
recent,3,"[159, 264, 315, 696, 831, 858]"
recent,7,"[262, 1015, 1518, 3370, 8529, 9329, 9624, 9747, 12793, 12801, 14069, 14891, 15089, 15162, 15223, 15837, 15914, 16516, 17053, 18249, 19202, 21065, 21221, 21267, 27457, 28368]"
recent,8,"[1123, 3132]"
recent,9,[852]
receiv,1,"[90, 4057, 4357]"
receiv,11,"[22, 597]"
receiv,12,"[540, 646, 9192, 9385, 9604, 9676]"
receiv,15,"[306, 8081]"
receiv,2,"[1480, 1711]"
receiv,22,"[4165, 13345]"
receiv,26,"[277, 1687, 8029, 8127, 8326, 8356, 8417]"
receiv,3,[271]
receiv,7,"[16824, 19024, 19463, 20693, 21576]"
receiv,8,"[295, 1083, 2567]"
signific,1,[91]
signific,12,[1211]
signific,22,"[590, 8896, 10292]"
signific,23,"[1368, 2022]"
signific,25,"[1178, 2005, 3300]"
signific,8,"[108, 253, 1137]"
attent,1,"[92, 4359, 10268, 10489]"
attent,12,"[542, 4700, 8794, 9035, 9156, 9194, 9387, 9521, 9679]"
attent,13,"[59, 4004]"
attent,14,"[59, 4004]"
attent,15,"[243, 861]"
attent,16,"[101, 3394, 3407, 3457, 3963, 7153]"
attent,18,"[1194, 1262, 2892, 3718]"
attent,2,"[1659, 3929, 6609]"
attent,21,"[830, 865, 872, 879, 911, 948, 1394, 1493, 1559, 1608, 1658, 1675, 1702, 1845, 1870, 2067, 2129, 2145, 2380, 2491, 2524, 2813, 2825, 3019, 3345, 3348, 3355, 3358, 3467, 3470, 3704, 4021, 4256, 4276, 4516, 4747, 5023, 5069, 5580, 5862, 6081]"
attent,22,"[754, 4167, 6094, 12877]"
attent,26,[1689]
attent,3,"[273, 856]"
attent,7,"[1286, 8440, 9089, 11481, 11493, 11509, 11512, 11524, 11534, 12241, 12253, 12677, 12686, 12697, 14797, 18310, 18730, 23211, 23484, 23611, 26118, 26142, 26261, 26940, 26972]"
ori,1,[93]
ori,16,[694]
ori,17,[1994]
ori,21,"[2086, 4094, 4122, 4124, 4126, 4128, 4130, 4132]"
gin,1,[94]
thi,1,"[96, 150, 195, 282, 610, 634, 715, 1187, 2042, 2086, 2173, 2397, 2492, 2618, 2698, 3124, 3224, 3236, 3397, 3481, 3579, 3805, 4054, 4073, 4380, 4422, 4713, 5201, 5297, 5710, 5791, 5896, 5971, 6135, 6284, 6308, 6319, 6371, 6416, 6442, 6573, 6759, 6765, 6814, 6905, 6926, 6951, 7076, 7092, 7230, 7265, 7277, 7421, 7505, 7610, 7701, 7828, 7876, 7965, 8039, 8069, 8102, 8145, 8235, 10809]"
thi,11,"[30, 345, 354]"
thi,12,"[41, 65, 92, 119, 223, 424, 432, 680, 802, 1012, 1026, 1059, 1150, 1375, 1395, 1415, 1632, 1677, 2256, 2265, 2336, 2680, 3435, 3515, 3965, 4155, 4269, 4410, 4495, 4508, 4570, 4899, 5244, 5428, 5932, 6050, 6141, 6288, 6312, 6332, 6387, 6395, 6561, 6626, 7133, 7398, 7434, 7521, 7634, 7857, 7867, 7911, 8023, 8070, 8187, 8603, 8817, 8832, 8932, 8986, 8992, 9262, 9274, 9354, 9504, 9566, 9636, 9667, 9766, 9771, 9930, 9979, 10025]"
thi,13,"[38, 178, 897, 1520, 1899, 2485, 2895, 3225, 4095]"
thi,14,"[38, 178, 897, 1520, 1899, 2485, 2895, 3225, 4095]"
thi,15,"[87, 106, 108, 346, 639, 773, 808, 845, 942, 990, 1049, 1090, 1641, 1958, 2074, 2154, 2238, 2343, 2482, 2492, 2501, 2653, 2847, 2871, 3062, 3165, 3307, 3318, 3388, 3923, 3958, 4224, 4263, 4358, 4499, 4764, 5060, 5127, 5243, 5443, 5487, 5569, 5612, 5738, 6202, 6389, 6533, 6638, 6793, 6913]"
thi,16,"[67, 218, 238, 265, 534, 551, 626, 779, 872, 957, 970, 1074, 1078, 1090, 1154, 1177, 1248, 1279, 1319, 1371, 1378, 1408, 1571, 1596, 1815, 1843, 1978, 2373, 2693, 2729, 3173, 3176, 3470, 3694, 3901, 3999, 4138, 4333, 4360, 4392, 4403, 4451, 4466, 4483, 4509, 4526, 4550, 4579, 4969, 5007, 5312, 5548, 5601, 5627, 5815, 5915, 6162, 6193, 6465, 6540, 6574, 6590, 10421]"
thi,17,"[24, 229, 258, 274, 433, 575, 723, 748, 851, 954, 1122, 1336, 1340, 1404, 1551, 1610, 1693, 1763, 2139, 2420, 2431, 2666, 3008, 3146, 3158, 3164, 3189, 3219, 3509, 3741, 4025, 4138, 4372, 4403, 4461, 4588, 4645, 4920, 5041, 5078, 5102, 5129, 5147, 5258, 5323, 5445, 5645, 5804, 5812, 5879]"
thi,18,"[100, 139, 315, 423, 440, 819, 1500, 1698, 1726, 1863, 2385, 2495, 2525, 2536]"
thi,2,"[95, 155, 165, 326, 397, 457, 546, 814, 1035, 1607, 1769, 2157, 2339, 2463, 2579, 2703, 2776, 2794, 2809, 2893, 3048, 3615, 3734, 3753, 3860, 3892, 3938, 3945, 3979, 4067, 4122, 4239, 4470, 4667, 4699]"
thi,21,"[101, 464, 587, 632, 649, 1212, 1736, 3676, 3820]"
thi,22,"[55, 124, 251, 303, 328, 338, 1463, 1556, 1702, 1766, 1851, 2037, 2111, 2513, 2709, 2829, 2868, 2893, 2910, 2940, 2946, 3532, 3767, 4087, 4356, 5299, 5753, 5810, 6874, 7218, 7285, 7498, 7682, 8360, 8472, 8692, 8795, 9918, 10214, 10426, 11180, 11279]"
thi,23,"[32, 69, 165, 251, 316, 744, 1004, 1149, 1276, 1301, 1353, 1516, 1551, 1679, 1753, 1784, 1832]"
thi,24,"[9, 152, 474, 814, 1043, 1932, 2172, 2602, 2676, 2678]"
thi,25,"[72, 113, 219, 281, 401, 613, 917, 987, 1308, 1366, 1427, 1450, 1983, 2047, 2123, 2229, 2278, 2399, 2488, 2502, 2665, 2773, 2809, 2819, 2831, 2890, 2957, 3105, 3134, 3158, 3168, 3210, 3457, 3538]"
thi,26,"[41, 53, 244, 291, 423, 612, 678, 719, 792, 826, 861, 1100, 1319, 1344, 1358, 1505, 2057, 2092, 2121, 2173, 2428, 2459, 2480, 2562, 2842, 2892, 2904, 2964, 3077, 3232, 3342, 3629, 3922, 4226, 4330, 4680, 4773, 4796, 5189, 5617, 6009, 6134, 6272, 6701, 7222]"
thi,3,"[8, 71, 281, 621, 1038, 1077, 1113, 1208, 1228, 1488, 1597, 1938, 1997, 2048, 2053, 2472]"
thi,7,"[132, 177, 199, 218, 253, 287, 722, 951, 999, 1026, 1070, 1119, 1125, 1276, 1449, 1451, 1471, 1586, 1640, 1645, 1656, 1729, 1766, 1831, 1994, 2040, 2073, 2098, 2118, 2200, 2248, 2319, 2386, 2402, 2459, 2556, 2659, 2681, 2860, 2938, 3168, 3433, 3528, 3580, 3704, 3760, 3958, 3990, 4102, 4125, 4128, 4168, 4194, 4219, 4264, 4313, 4326, 4351, 4409, 4411, 4429, 4438, 4480, 4532, 4554, 4844, 5157, 5183, 5327, 5354, 5460, 5475, 5511, 5546, 5644, 5646, 6119, 6156, 6213, 6498, 6545, 6595, 6699, 6854, 7022, 7053, 7127, 7190, 7346, 7519, 7601, 7715, 7743, 7949, 7955, 8069, 8086, 8099, 8502, 8538, 8542, 8586, 8600, 8763, 8778, 8889, 9002, 9009, 9046, 9105, 9208, 9272, 9440, 9503, 9547, 9669, 9681, 9933, 10136, 10299, 10316, 10345, 10365, 10416, 10545, 10811, 11044, 11257, 11695, 11818, 11833, 11981, 12354, 12387, 12519, 12605, 12743, 12820, 12914, 12918, 13088, 13188, 13213, 13264, 13273, 13379, 13406, 13420, 13426, 13462, 13529, 13548, 13648, 13698, 13759, 13913, 13958, 13977, 13989, 14007, 14037, 14169, 14289, 14354, 14379, 14399, 14534, 14820, 14890, 15008, 15131, 15154, 15222, 15349, 15384, 15504, 15556, 15587, 15639, 15659, 15743, 15759, 15823, 15852, 16056, 16107, 16188, 16270, 16429, 16527, 16622, 16684, 16748, 16804, 16839, 16878, 16910, 16937, 17113, 17177, 17224, 17596, 17661, 17694, 17905, 17949, 18005, 18053, 18840, 18864, 18926, 19022, 19158, 19347, 19568, 19608, 19760, 19826, 19929, 19962, 20016, 20038, 20054, 20085, 20129, 20192, 20301, 20383, 20427, 20465, 20637, 20668, 20730, 21029, 21061, 21206, 21236, 21304, 21338, 21426, 21483, 21502, 21639, 21672]"
thi,8,"[33, 166, 266, 338, 350, 747, 1841, 2093, 2201, 2263, 2434, 2802, 2872, 3256, 3307, 3316]"
thi,9,"[88, 278, 816, 1169, 1331]"
line,1,"[97, 124, 789, 2007, 2014, 2020, 2248, 2336, 2424, 2516, 2815, 2945, 2982, 3025, 3059]"
line,12,"[3319, 4124, 7877, 7973, 7990]"
line,15,[4502]
line,16,"[4060, 6395, 6823]"
line,17,[4304]
line,18,[1901]
line,21,[2620]
line,23,[940]
line,25,[1966]
line,7,"[6120, 7192, 8171, 11490, 16058]"
work,1,"[99, 127, 306, 1171, 3016, 3235, 3461, 3490, 3515, 3543, 4160, 4369, 5429, 5546, 6398, 6671, 8107, 8529, 9568, 9986]"
work,11,[879]
work,12,"[83, 275, 555, 658, 668, 687, 737, 747, 1076, 1126, 1214, 2599, 3438, 3549, 3790, 5342, 6245, 6637, 6849, 6857, 6877, 7148, 7684, 8554, 8959, 9203, 9503, 9599, 9954]"
work,13,"[1208, 2960, 3259]"
work,14,"[1208, 2960, 3259]"
work,15,"[636, 755, 954, 994, 1123, 1229, 1421, 1429, 2335, 2857, 3118, 3267, 6553, 6887, 7238]"
work,16,"[68, 599, 722, 1091, 1771, 1823, 2012, 2906, 2932, 3375, 3930, 4944, 5447, 5480, 5661, 5731, 5808, 5816, 5829, 5913, 5972, 6152, 6553, 6575, 6591, 7628, 8343, 9415]"
work,17,"[3069, 4463, 4472, 4937]"
work,18,"[520, 1287, 1962]"
work,2,"[2174, 2698, 3410, 3677, 4172, 4293, 4591, 4646, 4668, 4700, 4739, 4884, 5968]"
work,21,"[588, 635, 1186, 1619, 1633, 1779, 1808, 1837, 1883, 2173, 2311, 2378, 2505, 3303, 3464, 3657, 3699, 3843, 4261, 4461]"
work,22,"[254, 304, 339, 835, 928, 2281, 2389, 2913, 3959, 5756, 9182, 10747, 11102, 11420, 12914]"
work,23,[2101]
work,24,"[151, 660, 694, 713, 734, 1065, 1179, 2656, 2679]"
work,25,"[73, 488, 614, 1186, 1617, 3539, 3621]"
work,26,"[292, 571]"
work,3,"[388, 719, 844, 1021, 1134, 1939, 1951, 2470]"
work,7,"[614, 909, 1796, 3432, 3835, 4220, 4859, 6076, 8176, 8685, 8888, 9011, 9970, 10413, 10677, 10690, 10716, 10766, 10810, 10879, 11076, 11134, 11462, 11570, 12162, 12234, 12678, 13373, 13741, 14206, 14892, 15934, 16108, 16252, 16528, 17173, 19613, 21503, 21640, 21678, 21723, 22223]"
work,8,"[339, 379]"
go,1,"[100, 2289, 7905]"
go,13,[189]
go,14,[189]
go,15,[6806]
go,16,"[761, 4235]"
go,2,"[427, 471, 1537, 2343, 2766, 6387]"
go,22,[9555]
go,24,[1122]
go,3,"[476, 498]"
go,7,"[9912, 13405, 17041]"
go,9,"[750, 2541, 2546, 2587]"
back,1,"[101, 570, 1905, 6326, 7815, 7836]"
back,12,"[8889, 9842]"
back,15,"[2597, 3000, 3854, 3859, 3891, 3896]"
back,18,[138]
back,23,[1000]
back,7,"[441, 3769, 8801, 9604, 11096, 11283]"
sever,1,"[102, 123, 710, 5272]"
sever,11,[425]
sever,12,"[1297, 2645, 3164, 3430, 3447, 3482, 3670, 3731, 4041, 4225, 4488, 4805, 5248, 5334, 7450, 8205, 8744, 9612, 9967]"
sever,13,"[2372, 3681]"
sever,14,"[2372, 3681]"
sever,15,"[40, 131, 253, 387, 451, 580, 936, 1026, 1378, 1784, 1800, 1858, 2622, 2771, 3492, 3664, 4195, 4399, 5035, 5363, 5494, 6710]"
sever,16,"[149, 167, 647, 819, 1214, 3969, 3980, 4371, 6374]"
sever,17,"[1766, 2923, 3196, 3230, 4712]"
sever,18,"[1526, 2342, 2450]"
sever,2,"[372, 1938, 2850, 2979, 3789, 4347]"
sever,21,"[391, 1248, 2953, 4373]"
sever,22,[6459]
sever,23,[286]
sever,24,"[445, 2166, 2471, 2611]"
sever,25,[860]
sever,26,"[551, 2282, 2531, 4470, 4722, 4805, 6200, 8241, 8275]"
sever,3,[656]
sever,7,"[442, 1368, 3251, 3387, 9026, 10660, 10765, 11226, 11307, 11596, 11788, 12839, 13413, 13434, 15161, 17812, 17815, 19356, 19891, 20226, 20811]"
sever,8,"[792, 2306, 2841]"
sever,9,"[294, 342, 446, 857]"
decad,1,[103]
decad,12,"[8066, 9792]"
decad,15,"[25, 222, 296, 6628]"
decad,16,"[202, 5908]"
decad,22,"[1099, 1525, 2927, 4537]"
decad,26,[157]
decad,7,"[443, 17212]"
decad,9,[258]
when,1,"[104, 269, 477, 1053, 1648, 2352, 3517, 3532, 3745, 3896, 4081, 4599, 7293, 7669, 7757, 9200, 9622]"
when,11,[233]
when,12,"[950, 1350, 1608, 2473, 2478, 2755, 2771, 3480, 3823, 4116, 4655, 5374, 5743, 5878, 5896, 6354, 7404, 7620, 7625, 8710, 8872, 9205, 9804, 9857, 9894, 12416, 15223]"
when,13,"[468, 472, 601, 613, 1749, 1925, 3128, 3473]"
when,14,"[468, 472, 601, 613, 1749, 1925, 3128, 3473]"
when,15,"[1315, 1728, 2120, 2290, 3216, 3255, 6594]"
when,16,"[833, 1040, 1192, 1575, 1585, 1603, 2704, 3385, 3731, 3759, 4795, 5778]"
when,17,"[483, 639, 646, 1685, 1826, 1979, 2131, 2290, 2298, 2435, 3139, 3321, 3402, 3446, 3563, 3631, 3936, 3967, 4055, 4317, 4406, 4487, 4502, 4628, 4907, 4976, 5089, 5162, 5284]"
when,18,[1924]
when,2,"[453, 1113, 2018, 2393, 3934, 4414]"
when,21,"[1170, 1320, 1467, 3752, 3760, 3925]"
when,22,"[380, 836, 1581, 3759, 4251, 4929, 6145, 6498, 7193, 7318, 8076, 9067, 9088, 9109, 9568, 9716, 9767]"
when,23,[1254]
when,24,"[381, 803, 873, 902]"
when,25,"[661, 968, 1014, 1048, 1097, 1675, 1695, 1739, 1810, 2031, 2050, 2311, 2451, 2607, 3170, 3485]"
when,26,"[271, 485, 892, 1399, 2018, 4223, 6068, 6073, 6223]"
when,3,"[422, 951, 2328, 2332]"
when,7,"[478, 513, 749, 949, 978, 1101, 1152, 1161, 1391, 1814, 2139, 2162, 3295, 3355, 3537, 3807, 3949, 5116, 5251, 5272, 5450, 5538, 6067, 6097, 6226, 6804, 6913, 7136, 7389, 7537, 7693, 9092, 9494, 9613, 10199, 10394, 11138, 11168, 11924, 12361, 13117, 13702, 14419, 14429, 14709, 15398, 15418, 15953, 16000, 16002, 16121, 16759, 16765, 16893, 17310, 17531, 17554, 17571, 17587, 17601, 17633, 17673, 18015, 18103, 18348, 18515, 18713, 19593, 19612, 19949, 20211, 20251, 20526, 20936, 21119, 21385, 21974, 25432]"
when,8,"[1107, 1165, 2876, 3022]"
when,9,"[647, 721, 1239, 1345, 1388, 1415, 1445]"
